,Transaction_ID,Customer_ID,Product_Id,Date,Quantity,Amount
1822,t1823,C53,P2,2021-07-02,5,490
1823,t1824,C104,P1,2021-01-31,1,50
1824,t1825,C120,P22,2022-03-03,1,92
1825,t1826,C30,P5,2020-10-28,2,50
1826,t1827,C131,P21,2020-12-02,1,76
1827,t1828,C25,P21,2021-07-16,2,152
1828,t1829,C223,P22,2021-02-15,1,92
1829,t1830,C36,P10,2019-09-16,3,180
1830,t1831,C113,P12,2023-01-06,2,72
1831,t1832,C183,P1,2020-07-14,2,100
1832,t1833,C197,P9,2020-03-22,5,400
1833,t1834,C215,P12,2021-10-07,3,108
1834,t1835,C130,P3,2022-11-21,4,120
1835,t1836,C221,P10,2021-05-21,1,60
1836,t1837,C223,P21,2021-10-19,1,76
1837,t1838,C191,P18,2022-09-25,2,138
1838,t1839,C71,P11,2020-09-21,1,45
1839,t1840,C226,P1,2021-05-10,4,200
1840,t1841,C100,P16,2021-07-24,1,520
1841,t1842,C61,P10,2023-02-03,4,240
1842,t1843,C211,P22,2023-03-25,2,184
1843,t1844,C154,P5,2019-10-16,4,100
1844,t1845,C130,P8,2022-02-25,2,80
1845,t1846,C11,P22,2020-12-19,1,92
1846,t1847,C83,P12,2023-04-06,1,36
1847,t1848,C169,P13,2022-08-04,3,24
1848,t1849,C227,P5,2020-07-31,3,75
1849,t1850,C242,P17,2022-02-05,3,1464
1850,t1851,C57,P1,2021-09-28,1,50
1851,t1852,C23,P5,2023-02-25,1,25
1852,t1853,C211,P18,2022-10-08,2,138
1853,t1854,C154,P13,2021-04-05,2,16
1854,t1855,C42,P11,2021-09-03,3,135
1855,t1856,C197,P4,2020-01-17,1,120
1856,t1857,C124,P18,2022-07-02,1,69
1857,t1858,C233,P18,2023-04-30,5,345
1858,t1859,C152,P18,2021-04-09,1,69
1859,t1860,C216,P1,2022-05-26,1,50
1860,t1861,C48,P8,2021-11-22,1,40
1861,t1862,C220,P7,2022-02-15,1,12
1862,t1863,C204,P20,2021-12-20,2,98
1863,t1864,C192,P2,2021-07-13,3,294
1864,t1865,C222,P1,2020-12-27,1,50
1865,t1866,C35,P19,2020-10-29,1,54
1866,t1867,C188,P2,2020-06-29,1,98
1867,t1868,C71,P19,2022-02-20,4,216
1868,t1869,C172,P12,2022-02-04,4,144
1869,t1870,C67,P6,2021-11-14,2,36
1870,t1871,C185,P5,2020-01-03,1,25
1871,t1872,C144,P20,2020-11-29,1,49
1872,t1873,C164,P4,2021-01-25,2,240
1873,t1874,C156,P3,2021-11-30,1,30
1874,t1875,C142,P14,2022-02-11,2,196
1875,t1876,C217,P6,2022-05-27,1,18
1876,t1877,C160,P20,2021-07-05,2,98
1877,t1878,C66,P17,2020-08-27,1,488
1878,t1879,C41,P4,2021-07-17,1,120
1879,t1880,C196,P9,2019-07-29,2,160
1880,t1881,C160,P4,2020-06-08,1,120
1881,t1882,C209,P10,2020-10-16,3,180
1882,t1883,C59,P7,2022-04-25,3,36
1883,t1884,C146,P1,2019-07-09,2,100
1884,t1885,C108,P16,2021-02-15,1,520
1885,t1886,C40,P14,2020-04-29,5,490
1886,t1887,C161,P14,2021-03-18,2,196
1887,t1888,C63,P6,2021-06-03,1,18
1888,t1889,C53,P10,2023-03-11,2,120
1889,t1890,C80,P20,2023-06-12,3,147
1890,t1891,C203,P7,2019-08-25,1,12
1891,t1892,C169,P4,2023-01-03,5,600
1892,t1893,C196,P7,2019-10-26,1,12
1893,t1894,C194,P3,2022-05-02,1,30
1894,t1895,C95,P21,2022-02-26,1,76
1895,t1896,C93,P5,2020-11-01,1,25
1896,t1897,C226,P21,2020-05-02,2,152
1897,t1898,C225,P7,2023-04-18,2,24
1898,t1899,C97,P16,2019-10-07,2,1040
1899,t1900,C103,P7,2019-07-18,3,36
1900,t1901,C116,P17,2020-12-13,1,488
1901,t1902,C6,P4,2020-08-01,2,240
1902,t1903,C56,P22,2020-02-23,2,184
1903,t1904,C118,P19,2021-08-26,4,216
1904,t1905,C240,P16,2022-07-03,3,1560
1905,t1906,C103,P22,2020-03-04,1,92
1906,t1907,C25,P7,2021-03-08,1,12
1907,t1908,C103,P21,2021-06-18,3,228
1908,t1909,C165,P18,2019-11-26,1,69
1909,t1910,C228,P14,2019-11-09,2,196
1910,t1911,C161,P14,2021-01-25,1,98
1911,t1912,C158,P11,2021-07-02,3,135
1912,t1913,C134,P18,2021-03-21,1,69
1913,t1914,C67,P5,2023-04-26,1,25
1914,t1915,C38,P6,2021-12-05,1,18
1915,t1916,C173,P3,2019-07-10,1,30
1916,t1917,C154,P7,2021-03-31,1,12
1917,t1918,C17,P1,2022-01-01,1,50
1918,t1919,C220,P1,2020-03-02,2,100
1919,t1920,C31,P15,2022-05-28,1,350
1920,t1921,C153,P14,2020-11-13,1,98
1921,t1922,C60,P11,2019-07-07,2,90
1922,t1923,C15,P2,2021-07-08,2,196
1923,t1924,C72,P2,2019-12-29,1,98
1924,t1925,C134,P19,2020-05-26,1,54
1925,t1926,C233,P18,2021-12-23,2,138
1926,t1927,C179,P9,2020-01-05,2,160
1927,t1928,C168,P5,2021-02-22,1,25
1928,t1929,C1,P13,2019-08-17,5,40
1929,t1930,C69,P18,2022-01-09,3,207
1930,t1931,C57,P19,2021-09-21,1,54
1931,t1932,C147,P16,2021-08-05,1,520
1932,t1933,C236,P20,2019-09-20,2,98
1933,t1934,C166,P9,2022-12-28,2,160
1934,t1935,C71,P1,2021-10-21,1,50
1935,t1936,C29,P15,2022-01-30,2,700
1936,t1937,C204,P16,2021-11-02,2,1040
1937,t1938,C14,P15,2023-05-04,1,350
1938,t1939,C186,P17,2023-01-13,1,488
1939,t1940,C109,P12,2021-12-21,3,108
1940,t1941,C201,P3,2020-08-24,4,120
1941,t1942,C200,P13,2020-06-07,2,16
1942,t1943,C204,P8,2021-05-07,1,40
1943,t1944,C35,P6,2019-12-15,3,54
1944,t1945,C217,P17,2020-04-04,1,488
1945,t1946,C179,P5,2021-03-22,1,25
1946,t1947,C24,P15,2021-12-12,1,350
1947,t1948,C161,P22,2022-12-30,1,92
1948,t1949,C3,P19,2021-03-14,2,108
1949,t1950,C126,P8,2023-03-01,2,80
1950,t1951,C155,P2,2021-12-27,2,196
1951,t1952,C65,P6,2019-07-02,1,18
1952,t1953,C94,P13,2020-08-15,3,24
1953,t1954,C53,P14,2023-03-27,3,294
1954,t1955,C68,P9,2020-04-13,2,160
1955,t1956,C100,P22,2020-07-19,1,92
1956,t1957,C154,P19,2023-02-06,2,108
1957,t1958,C239,P6,2022-10-31,4,72
1958,t1959,C135,P5,2019-08-17,2,50
1959,t1960,C223,P8,2019-09-07,1,40
1960,t1961,C112,P6,2021-10-04,2,36
1961,t1962,C59,P11,2022-11-25,1,45
1962,t1963,C37,P18,2020-06-04,1,69
1963,t1964,C51,P5,2022-01-08,3,75
1964,t1965,C224,P1,2020-09-18,1,50
1965,t1966,C197,P11,2023-06-17,1,45
1966,t1967,C35,P16,2019-07-06,1,520
1967,t1968,C121,P15,2019-10-03,1,350
1968,t1969,C237,P12,2022-05-05,1,36
1969,t1970,C248,P9,2019-10-27,1,80
1970,t1971,C111,P15,2020-06-15,1,350
1971,t1972,C241,P16,2020-09-05,1,520
1972,t1973,C27,P6,2021-10-25,1,18
1973,t1974,C147,P15,2020-06-19,2,700
1974,t1975,C141,P21,2020-01-30,1,76
1975,t1976,C12,P11,2019-10-17,1,45
1976,t1977,C126,P17,2020-07-09,2,976
1977,t1978,C23,P12,2021-09-17,2,72
1978,t1979,C108,P12,2019-08-12,4,144
1979,t1980,C19,P1,2022-05-14,5,250
1980,t1981,C134,P20,2023-01-27,2,98
1981,t1982,C216,P10,2022-04-21,1,60
1982,t1983,C171,P3,2021-11-11,1,30
1983,t1984,C55,P15,2022-08-28,1,350
1984,t1985,C61,P7,2021-12-23,2,24
1985,t1986,C196,P22,2019-12-05,2,184
1986,t1987,C145,P10,2021-08-15,1,60
1987,t1988,C42,P18,2019-06-29,3,207
1988,t1989,C67,P21,2023-06-06,3,228
1989,t1990,C198,P11,2021-05-24,2,90
1990,t1991,C54,P4,2022-01-07,2,240
1991,t1992,C154,P4,2021-05-11,4,480
1992,t1993,C189,P8,2023-01-01,1,40
1993,t1994,C58,P15,2021-04-14,4,1400
1994,t1995,C59,P21,2020-01-13,2,152
1995,t1996,C157,P19,2022-08-19,5,270
1996,t1997,C6,P14,2022-02-14,1,98
1997,t1998,C127,P2,2021-02-05,2,196
1998,t1999,C100,P22,2020-10-10,2,184
1999,t2000,C166,P15,2019-08-30,3,1050
2000,t2001,C90,P11,2022-12-05,2,90
2001,t2002,C166,P16,2020-04-24,3,1560
2002,t2003,C125,P11,2020-03-07,2,90
2003,t2004,C182,P22,2022-09-24,2,184
2004,t2005,C25,P14,2020-11-30,3,294
2005,t2006,C56,P20,2022-06-11,3,147
2006,t2007,C221,P11,2020-04-10,1,45
2007,t2008,C176,P14,2023-02-06,5,490
2008,t2009,C228,P16,2023-05-22,1,520
2009,t2010,C79,P16,2022-09-19,3,1560
2010,t2011,C206,P20,2021-11-02,1,49
2011,t2012,C92,P6,2022-01-18,1,18
2012,t2013,C88,P18,2020-05-06,1,69
2013,t2014,C89,P13,2019-11-02,1,8
2014,t2015,C66,P18,2020-08-13,4,276
2015,t2016,C233,P12,2023-06-21,2,72
2016,t2017,C35,P4,2021-09-16,1,120
2017,t2018,C241,P1,2019-11-08,1,50
2018,t2019,C210,P6,2021-01-05,3,54
2019,t2020,C197,P20,2020-06-05,1,49
2020,t2021,C230,P10,2021-06-20,2,120
2021,t2022,C226,P9,2022-03-03,1,80
2022,t2023,C103,P3,2020-08-30,3,90
2023,t2024,C246,P8,2022-08-08,4,160
2024,t2025,C163,P10,2023-02-05,4,240
2025,t2026,C62,P15,2022-05-23,3,1050
2026,t2027,C236,P18,2021-01-04,2,138
2027,t2028,C7,P9,2020-05-15,2,160
2028,t2029,C132,P8,2022-04-24,1,40
2029,t2030,C175,P7,2020-05-30,3,36
2030,t2031,C101,P10,2019-12-01,2,120
2031,t2032,C89,P20,2021-04-19,1,49
2032,t2033,C115,P21,2023-03-26,1,76
2033,t2034,C56,P1,2020-06-10,1,50
2034,t2035,C168,P3,2022-02-12,1,30
2035,t2036,C125,P7,2022-02-14,1,12
2036,t2037,C231,P1,2022-09-01,1,50
2037,t2038,C178,P2,2021-07-04,1,98
2038,t2039,C205,P12,2023-02-04,3,108
2039,t2040,C9,P14,2020-07-01,5,490
2040,t2041,C236,P2,2022-02-14,1,98
2041,t2042,C100,P21,2020-05-13,3,228
2042,t2043,C186,P20,2020-12-16,1,49
2043,t2044,C137,P5,2020-06-24,3,75
2044,t2045,C240,P6,2022-04-23,1,18
2045,t2046,C127,P2,2022-12-02,2,196
2046,t2047,C241,P8,2022-12-19,1,40
2047,t2048,C78,P20,2020-05-26,4,196
2048,t2049,C177,P22,2021-12-04,5,460
2049,t2050,C38,P12,2023-02-07,1,36
2050,t2051,C84,P4,2021-09-12,4,480
2051,t2052,C42,P17,2021-08-20,4,1952
2052,t2053,C27,P14,2019-07-31,3,294
2053,t2054,C35,P2,2023-06-14,2,196
2054,t2055,C175,P14,2022-12-16,4,392
2055,t2056,C250,P1,2022-10-23,5,250
2056,t2057,C106,P19,2019-07-28,1,54
2057,t2058,C139,P21,2021-01-03,2,152
2058,t2059,C243,P11,2021-04-14,1,45
2059,t2060,C247,P6,2019-10-21,1,18
2060,t2061,C75,P15,2023-06-09,1,350
2061,t2062,C67,P20,2020-09-25,2,98
2062,t2063,C142,P22,2021-04-29,1,92
2063,t2064,C79,P16,2019-07-08,2,1040
2064,t2065,C211,P7,2019-11-13,1,12
2065,t2066,C82,P18,2022-03-07,1,69
2066,t2067,C140,P8,2021-11-08,3,120
2067,t2068,C110,P3,2022-03-13,1,30
2068,t2069,C41,P21,2021-06-10,1,76
2069,t2070,C16,P22,2022-11-10,1,92
2070,t2071,C176,P7,2021-09-11,2,24
2071,t2072,C53,P3,2020-11-12,1,30
2072,t2073,C232,P6,2023-05-22,2,36
2073,t2074,C8,P14,2020-04-25,1,98
2074,t2075,C214,P22,2020-11-08,2,184
2075,t2076,C82,P21,2021-01-15,2,152
2076,t2077,C70,P16,2019-11-23,1,520
2077,t2078,C9,P17,2022-05-13,3,1464
2078,t2079,C118,P2,2021-08-15,1,98
2079,t2080,C203,P14,2022-05-19,2,196
2080,t2081,C237,P12,2020-03-30,1,36
2081,t2082,C6,P11,2023-01-27,1,45
2082,t2083,C142,P22,2022-05-24,4,368
2083,t2084,C224,P16,2021-04-10,4,2080
2084,t2085,C217,P9,2021-06-03,3,240
2085,t2086,C144,P21,2020-04-24,4,304
2086,t2087,C139,P12,2020-04-20,2,72
2087,t2088,C241,P8,2019-07-24,2,80
2088,t2089,C250,P12,2019-07-20,3,108
2089,t2090,C26,P1,2021-03-18,2,100
2090,t2091,C54,P7,2020-11-29,2,24
2091,t2092,C164,P4,2021-11-06,1,120
2092,t2093,C101,P12,2022-12-29,4,144
2093,t2094,C96,P19,2020-04-06,1,54
2094,t2095,C27,P3,2022-10-03,2,60
2095,t2096,C109,P9,2019-11-06,1,80
2096,t2097,C205,P6,2021-04-28,1,18
2097,t2098,C92,P11,2023-04-12,1,45
2098,t2099,C132,P20,2021-10-02,5,245
2099,t2100,C25,P11,2022-11-09,1,45
2100,t2101,C77,P19,2022-11-07,3,162
2101,t2102,C186,P20,2019-07-24,5,245
2102,t2103,C47,P20,2020-07-13,1,49
2103,t2104,C195,P21,2021-04-23,1,76
2104,t2105,C138,P2,2021-06-15,2,196
2105,t2106,C107,P1,2019-12-09,1,50
2106,t2107,C180,P5,2020-10-26,1,25
2107,t2108,C82,P15,2021-11-20,5,1750
2108,t2109,C57,P22,2022-11-16,1,92
2109,t2110,C39,P13,2021-02-26,1,8
2110,t2111,C99,P8,2021-08-20,1,40
2111,t2112,C31,P12,2021-05-15,1,36
2112,t2113,C191,P4,2021-08-17,2,240
2113,t2114,C140,P5,2022-11-09,1,25
2114,t2115,C207,P16,2023-02-23,2,1040
2115,t2116,C139,P2,2021-08-02,2,196
2116,t2117,C143,P17,2021-02-16,1,488
2117,t2118,C238,P5,2021-10-06,1,25
2118,t2119,C228,P14,2020-08-17,1,98
2119,t2120,C41,P4,2022-08-02,3,360
2120,t2121,C20,P21,2019-07-09,1,76
2121,t2122,C7,P12,2021-05-07,1,36
2122,t2123,C160,P21,2021-08-19,2,152
2123,t2124,C52,P3,2019-08-06,2,60
2124,t2125,C84,P9,2021-07-24,1,80
2125,t2126,C197,P7,2019-09-10,4,48
2126,t2127,C241,P9,2023-03-23,2,160
2127,t2128,C214,P4,2023-02-07,1,120
2128,t2129,C79,P6,2021-12-25,5,90
2129,t2130,C184,P21,2023-03-16,1,76
2130,t2131,C77,P3,2019-11-26,1,30
2131,t2132,C22,P9,2023-01-02,1,80
2132,t2133,C121,P21,2020-05-26,1,76
2133,t2134,C11,P17,2021-06-08,1,488
2134,t2135,C185,P3,2022-07-13,2,60
2135,t2136,C247,P21,2019-08-17,2,152
2136,t2137,C182,P5,2020-01-08,2,50
2137,t2138,C211,P21,2020-10-16,1,76
2138,t2139,C154,P7,2020-11-10,4,48
2139,t2140,C60,P14,2021-06-10,1,98
2140,t2141,C78,P17,2020-03-10,2,976
2141,t2142,C151,P18,2021-02-12,2,138
2142,t2143,C21,P21,2019-12-06,1,76
2143,t2144,C33,P6,2022-11-07,3,54
2144,t2145,C172,P12,2020-09-27,1,36
2145,t2146,C9,P1,2022-10-12,2,100
2146,t2147,C61,P6,2020-03-17,2,36
2147,t2148,C81,P7,2022-01-17,2,24
2148,t2149,C96,P19,2021-06-05,5,270
2149,t2150,C222,P16,2021-08-20,5,2600
2150,t2151,C222,P1,2021-06-05,2,100
2151,t2152,C138,P5,2020-01-22,1,25
2152,t2153,C229,P20,2020-06-15,2,98
2153,t2154,C67,P10,2021-01-25,1,60
2154,t2155,C135,P9,2021-02-10,1,80
2155,t2156,C37,P2,2022-06-01,2,196
2156,t2157,C236,P16,2022-10-18,2,1040
2157,t2158,C41,P7,2019-09-05,1,12
2158,t2159,C20,P4,2020-10-12,3,360
2159,t2160,C35,P9,2022-06-10,1,80
2160,t2161,C73,P6,2023-05-17,3,54
2161,t2162,C191,P15,2022-11-08,5,1750
2162,t2163,C159,P5,2021-05-10,3,75
2163,t2164,C79,P15,2020-10-11,1,350
2164,t2165,C183,P3,2020-11-03,3,90
2165,t2166,C187,P21,2020-04-20,2,152
2166,t2167,C234,P16,2020-09-13,3,1560
2167,t2168,C105,P11,2022-03-28,1,45
2168,t2169,C50,P8,2021-04-17,1,40
2169,t2170,C234,P21,2020-08-14,4,304
2170,t2171,C241,P1,2019-09-23,4,200
2171,t2172,C151,P12,2022-08-11,1,36
2172,t2173,C131,P3,2021-09-08,4,120
2173,t2174,C60,P10,2021-02-01,3,180
2174,t2175,C37,P12,2021-09-13,1,36
2175,t2176,C19,P14,2021-08-31,2,196
2176,t2177,C142,P22,2021-12-27,5,460
2177,t2178,C145,P6,2022-07-02,1,18
2178,t2179,C20,P5,2023-06-25,4,100
2179,t2180,C89,P20,2022-02-10,2,98
2180,t2181,C60,P22,2021-05-23,3,276
2181,t2182,C139,P16,2021-11-14,1,520
2182,t2183,C189,P19,2019-10-30,1,54
2183,t2184,C2,P21,2022-07-16,4,304
2184,t2185,C205,P14,2020-08-21,1,98
2185,t2186,C191,P22,2019-09-17,1,92
2186,t2187,C63,P1,2023-02-25,2,100
2187,t2188,C175,P19,2022-01-03,2,108
2188,t2189,C68,P17,2019-08-23,4,1952
2189,t2190,C165,P22,2023-04-12,4,368
2190,t2191,C12,P7,2021-09-25,1,12
2191,t2192,C67,P13,2019-12-17,4,32
2192,t2193,C23,P17,2020-07-01,3,1464
2193,t2194,C17,P21,2022-10-05,1,76
2194,t2195,C77,P4,2022-02-24,3,360
2195,t2196,C8,P4,2021-09-22,2,240
2196,t2197,C246,P10,2023-06-08,1,60
2197,t2198,C219,P9,2020-01-30,1,80
2198,t2199,C235,P16,2023-03-23,2,1040
2199,t2200,C228,P7,2021-04-06,1,12
2200,t2201,C108,P4,2019-12-15,1,120
2201,t2202,C174,P17,2022-08-13,3,1464
2202,t2203,C113,P14,2021-07-15,1,98
2203,t2204,C231,P22,2021-12-30,2,184
2204,t2205,C36,P20,2020-07-26,3,147
2205,t2206,C217,P13,2022-07-25,1,8
2206,t2207,C228,P18,2023-06-09,1,69
2207,t2208,C202,P13,2021-12-24,1,8
2208,t2209,C172,P16,2019-07-13,1,520
2209,t2210,C48,P14,2021-04-13,1,98
2210,t2211,C31,P15,2023-01-16,1,350
2211,t2212,C24,P5,2020-01-15,1,25
2212,t2213,C167,P10,2019-09-01,1,60
2213,t2214,C192,P11,2022-10-23,3,135
2214,t2215,C90,P19,2020-03-13,1,54
2215,t2216,C240,P2,2020-05-31,1,98
2216,t2217,C55,P2,2021-04-16,2,196
2217,t2218,C64,P20,2020-05-07,2,98
2218,t2219,C45,P13,2022-05-13,1,8
2219,t2220,C28,P4,2022-01-07,2,240
2220,t2221,C206,P4,2019-08-10,1,120
2221,t2222,C228,P10,2020-12-15,1,60
2222,t2223,C203,P18,2022-09-13,1,69
2223,t2224,C168,P9,2021-07-07,1,80
2224,t2225,C230,P5,2023-04-17,4,100
2225,t2226,C128,P17,2019-11-16,1,488
2226,t2227,C40,P1,2020-07-02,3,150
2227,t2228,C50,P3,2023-04-17,4,120
2228,t2229,C29,P6,2021-06-12,1,18
2229,t2230,C84,P1,2021-11-02,3,150
2230,t2231,C132,P8,2020-09-14,1,40
2231,t2232,C96,P22,2021-03-25,1,92
2232,t2233,C102,P3,2023-02-03,1,30
2233,t2234,C247,P7,2021-12-09,1,12
2234,t2235,C211,P19,2021-10-09,2,108
2235,t2236,C194,P18,2019-11-02,2,138
2236,t2237,C227,P5,2022-06-02,1,25
2237,t2238,C67,P11,2020-02-26,3,135
2238,t2239,C153,P12,2022-12-28,5,180
2239,t2240,C14,P19,2020-01-15,5,270
2240,t2241,C17,P5,2021-07-29,1,25
2241,t2242,C142,P17,2023-06-26,1,488
2242,t2243,C79,P4,2020-02-20,2,240
2243,t2244,C101,P5,2020-03-27,3,75
2244,t2245,C21,P16,2021-08-26,2,1040
2245,t2246,C203,P11,2021-05-18,1,45
2246,t2247,C48,P15,2021-10-10,3,1050
2247,t2248,C239,P10,2022-11-29,3,180
2248,t2249,C248,P15,2020-12-02,2,700
2249,t2250,C94,P17,2020-05-26,1,488
2250,t2251,C152,P22,2022-10-19,1,92
2251,t2252,C146,P15,2023-05-18,3,1050
2252,t2253,C234,P16,2020-05-27,1,520
2253,t2254,C40,P3,2022-05-19,1,30
2254,t2255,C5,P19,2022-09-09,1,54
2255,t2256,C18,P11,2022-06-08,1,45
2256,t2257,C224,P19,2023-02-02,2,108
2257,t2258,C145,P15,2023-04-26,1,350
2258,t2259,C68,P16,2022-05-21,2,1040
2259,t2260,C94,P7,2021-07-05,2,24
2260,t2261,C148,P19,2023-03-21,1,54
2261,t2262,C167,P22,2020-01-13,1,92
2262,t2263,C108,P7,2021-02-22,2,24
2263,t2264,C238,P2,2022-01-07,2,196
2264,t2265,C220,P6,2019-08-30,5,90
2265,t2266,C146,P15,2020-10-22,2,700
2266,t2267,C128,P12,2020-12-08,1,36
2267,t2268,C17,P21,2020-06-28,3,228
2268,t2269,C14,P18,2023-03-30,1,69
2269,t2270,C246,P16,2020-12-08,1,520
2270,t2271,C108,P22,2021-02-19,2,184
2271,t2272,C163,P7,2020-07-10,3,36
2272,t2273,C194,P5,2021-01-12,1,25
2273,t2274,C142,P7,2020-03-16,3,36
2274,t2275,C60,P12,2019-11-13,4,144
2275,t2276,C245,P19,2023-06-27,1,54
2276,t2277,C212,P19,2022-08-27,2,108
2277,t2278,C125,P21,2020-01-11,3,228
2278,t2279,C185,P10,2019-08-10,1,60
2279,t2280,C144,P17,2023-03-20,1,488
2280,t2281,C99,P6,2020-02-27,3,54
2281,t2282,C64,P1,2022-03-22,3,150
2282,t2283,C111,P3,2021-03-06,1,30
2283,t2284,C48,P6,2020-01-06,1,18
2284,t2285,C76,P22,2020-01-16,1,92
2285,t2286,C106,P9,2019-07-11,1,80
2286,t2287,C41,P8,2021-01-23,2,80
2287,t2288,C128,P16,2022-09-24,1,520
2288,t2289,C79,P7,2022-06-05,1,12
2289,t2290,C195,P10,2020-03-16,1,60
2290,t2291,C144,P2,2021-01-16,1,98
2291,t2292,C49,P15,2022-09-25,5,1750
2292,t2293,C230,P10,2022-08-24,1,60
2293,t2294,C17,P18,2020-08-06,1,69
2294,t2295,C40,P17,2023-03-25,3,1464
2295,t2296,C153,P19,2020-11-23,3,162
2296,t2297,C198,P18,2022-07-16,1,69
2297,t2298,C32,P7,2021-10-11,1,12
2298,t2299,C156,P19,2023-05-20,1,54
2299,t2300,C181,P6,2022-05-22,4,72
2300,t2301,C221,P3,2022-01-26,1,30
2301,t2302,C223,P3,2022-06-18,1,30
2302,t2303,C208,P13,2022-11-01,2,16
2303,t2304,C250,P9,2023-01-06,4,320
2304,t2305,C147,P4,2020-04-18,1,120
2305,t2306,C187,P16,2023-04-18,3,1560
2306,t2307,C181,P13,2019-11-24,2,16
2307,t2308,C216,P18,2023-03-04,1,69
2308,t2309,C105,P11,2021-02-13,1,45
2309,t2310,C88,P2,2020-01-06,1,98
2310,t2311,C1,P8,2019-08-06,3,120
2311,t2312,C12,P1,2022-08-19,1,50
2312,t2313,C122,P6,2021-02-24,2,36
2313,t2314,C18,P10,2020-10-18,1,60
2314,t2315,C156,P21,2022-04-22,1,76
2315,t2316,C156,P15,2022-11-08,3,1050
2316,t2317,C144,P19,2020-05-25,5,270
2317,t2318,C3,P18,2020-03-25,4,276
2318,t2319,C74,P11,2021-11-22,1,45
2319,t2320,C122,P22,2023-05-01,2,184
2320,t2321,C209,P22,2021-08-17,3,276
2321,t2322,C115,P8,2022-11-04,1,40
2322,t2323,C134,P3,2022-11-30,1,30
2323,t2324,C70,P4,2020-08-09,2,240
2324,t2325,C145,P15,2020-03-11,2,700
2325,t2326,C19,P16,2020-12-14,3,1560
2326,t2327,C1,P7,2021-04-05,3,36
2327,t2328,C155,P6,2023-03-01,1,18
2328,t2329,C189,P18,2020-08-07,1,69
2329,t2330,C125,P20,2022-11-22,1,49
2330,t2331,C2,P17,2023-06-17,2,976
2331,t2332,C60,P14,2022-05-31,3,294
2332,t2333,C190,P9,2022-07-14,1,80
2333,t2334,C110,P7,2019-06-29,1,12
2334,t2335,C247,P7,2021-05-09,4,48
2335,t2336,C123,P17,2022-10-06,1,488
2336,t2337,C183,P10,2023-01-11,1,60
2337,t2338,C196,P12,2021-05-23,1,36
2338,t2339,C88,P15,2021-06-22,2,700
2339,t2340,C125,P4,2019-08-23,4,480
2340,t2341,C37,P20,2021-12-30,1,49
2341,t2342,C179,P18,2023-06-05,3,207
2342,t2343,C149,P5,2022-07-25,5,125
2343,t2344,C11,P7,2022-10-02,1,12
2344,t2345,C208,P4,2021-08-19,1,120
2345,t2346,C164,P18,2022-09-27,1,69
2346,t2347,C149,P19,2021-11-01,1,54
2347,t2348,C143,P21,2020-01-03,3,228
2348,t2349,C191,P21,2020-10-02,2,152
2349,t2350,C146,P13,2019-08-29,1,8
2350,t2351,C119,P17,2023-04-24,1,488
2351,t2352,C245,P9,2019-10-15,2,160
2352,t2353,C204,P20,2019-10-03,2,98
2353,t2354,C215,P19,2019-07-30,1,54
2354,t2355,C227,P13,2021-05-23,1,8
2355,t2356,C147,P19,2023-02-24,2,108
2356,t2357,C94,P12,2023-04-14,1,36
2357,t2358,C77,P19,2021-07-31,3,162
2358,t2359,C62,P13,2019-11-23,1,8
2359,t2360,C104,P1,2020-06-03,2,100
2360,t2361,C184,P5,2020-04-25,3,75
2361,t2362,C188,P13,2022-07-08,3,24
2362,t2363,C107,P20,2022-03-16,1,49
2363,t2364,C20,P10,2021-09-28,1,60
2364,t2365,C240,P18,2022-10-11,1,69
2365,t2366,C86,P1,2022-04-19,4,200
2366,t2367,C131,P15,2020-10-24,1,350
2367,t2368,C101,P14,2021-06-03,4,392
2368,t2369,C134,P3,2020-04-23,5,150
2369,t2370,C216,P13,2020-07-11,2,16
2370,t2371,C89,P1,2021-02-02,4,200
2371,t2372,C239,P1,2020-01-08,4,200
2372,t2373,C158,P14,2023-04-14,4,392
2373,t2374,C247,P9,2021-04-14,1,80
2374,t2375,C37,P10,2019-12-31,2,120
2375,t2376,C56,P19,2023-01-16,2,108
2376,t2377,C143,P2,2020-09-12,1,98
2377,t2378,C100,P1,2019-08-31,4,200
2378,t2379,C41,P1,2022-04-23,1,50
2379,t2380,C97,P5,2022-12-28,2,50
2380,t2381,C110,P4,2023-06-03,2,240
2381,t2382,C236,P22,2023-04-27,5,460
2382,t2383,C139,P3,2021-12-07,1,30
2383,t2384,C178,P21,2022-04-18,3,228
2384,t2385,C167,P10,2019-08-12,3,180
2385,t2386,C58,P15,2022-04-14,1,350
2386,t2387,C51,P21,2021-02-16,1,76
2387,t2388,C243,P18,2020-11-13,1,69
2388,t2389,C237,P16,2023-06-13,2,1040
2389,t2390,C226,P11,2021-06-30,3,135
2390,t2391,C82,P22,2021-10-04,1,92
2391,t2392,C207,P13,2022-08-14,2,16
2392,t2393,C123,P18,2021-10-03,1,69
2393,t2394,C125,P22,2021-11-30,3,276
2394,t2395,C136,P16,2020-05-01,1,520
2395,t2396,C48,P5,2021-01-10,2,50
2396,t2397,C102,P4,2022-09-05,1,120
2397,t2398,C162,P20,2019-08-10,2,98
2398,t2399,C216,P6,2021-03-19,1,18
2399,t2400,C142,P2,2020-11-04,3,294
2400,t2401,C245,P21,2021-10-11,1,76
2401,t2402,C208,P8,2021-04-25,1,40
